貸し出し|かしだし|lending,loaning|JLPT N2
過失|かしつ|error,blunder,accident|JLPT N2
果実|かじつ|fruit,nut,berry.|JLPT N2
貸間|かしま|room to let|JLPT N2
貸家|かしや|house for rent|JLPT N2
個所|かしょ|passage,place,point,part|JLPT N2
過剰|かじょう|excess,over-|JLPT N2
かじる||to chew,to bite (at),to gnaw,to nibble|JLPT N2
課税|かぜい|taxation|JLPT N2
下線|かせん|underline,underscore|JLPT N2
カセット||cassette (tape)|JLPT N2
加速|かそく|acceleration|JLPT N2
加速度|かそくど|acceleration|JLPT N2
固い|かたい|stubborn,firm (not viscous or easily moved)|JLPT N2
堅い|かたい|hard (esp. wood),steadfast,honorable,stuffy writing|JLPT N2
片仮名|かたかな|katakana|JLPT N2
片付く|かたづく|to put in order,to dispose of,to solve|JLPT N2
塊|かたまり|lump,mass,clod,cluster|JLPT N2
固まる|かたまる|to harden,to solidify,to become firm,to become certain|JLPT N2
片道|かたみち|one-way (trip)|JLPT N2
傾く|かたむく|to incline toward,to slant,to lurch|JLPT N2
片寄る|かたよる|to be one-sided,to incline,to be partial|JLPT N2
学科|がっか|study subject,course of study|JLPT N2
学会|がっかい|scientific society,academic meeting|JLPT N2
楽器|がっき|musical instrument|JLPT N2
学級|がっきゅう|grade in school|JLPT N2
担ぐ|かつぐ|to shoulder,to carry on shoulder|JLPT N2
括弧|かっこ|parenthesis,brackets|JLPT N2
活字|かつじ|printing type|JLPT N2
活躍|かつやく|activity|JLPT N2
活力|かつりょく|vitality,energy|JLPT N2
仮定|かてい|assumption,supposition,hypothesis|JLPT N2
過程|かてい|process|JLPT N2
課程|かてい|course,curriculum|JLPT N2
仮名|かな|(n) alias,pseudonym,pen name|JLPT N2
仮名遣い|かなづかい|kana orthography,syllabary spelling|JLPT N2
鐘|かね|bell,chime|JLPT N2
加熱|かねつ|heating|JLPT N2
兼ねる|かねる|to hold (position),to serve,to be unable|JLPT N2
カバー||cover (ex. book)|JLPT N2
過半数|かはんすう|majority|JLPT N2
被せる|かぶせる|to cover (with something)|JLPT N2
釜|かま|iron pot,kettle|JLPT N2
紙屑|かみくず|wastepaper|JLPT N2
神様|かみさま|god|JLPT N2
剃刀|かみそり|razor|JLPT N2
ガム||chewing gum|JLPT N2
貨物|かもつ|cargo,freight|JLPT N2
かゆい||itchy,itching|JLPT N2
歌謡|かよう|song,ballad|JLPT N2
殻|から|shell,husk,hull,chaff|JLPT N2
カラー||collar,color,colour|JLPT N2
からかう||to ridicule,to tease,to banter with,to make fun of|JLPT N2
空っぽ|からっぽ|empty,vacant,hollow|JLPT N2
かるた||(n) playing cards (pt: carta)|JLPT N2
枯れる|かれる|to wither,to die (plant),to be blasted (plant)|JLPT N2
カロリー||calorie|JLPT N2
かわいがる||to love,to be affectionate|JLPT N2
乾かす|かわかす|to dry (clothes, etc.),to desiccate|JLPT N2
渇く|かわく|to be thirsty|JLPT N2
為替|かわせ|money order,exchange|JLPT N2
瓦|かわら|roof tile|JLPT N2
代る|かわる|(v5r,vi) to take the place of,to relieve,to be substituted for|JLPT N2
間隔|かんかく|space,interval,SPC|JLPT N2
換気|かんき|ventilation|JLPT N2
感激|かんげき|deep emotion,impression,inspiration|JLPT N2
鑑賞|かんしょう|appreciation|JLPT N2
感ずる|かんずる|to feel,to sense|JLPT N2
間接|かんせつ|indirection,indirectness|JLPT N2
乾燥|かんそう|dry,arid,insipid,dehydrated|JLPT N2
感想|かんそう|impressions,thoughts|JLPT N2
観測|かんそく|observation|JLPT N2
寒帯|かんたい|frigid zone|JLPT N2
官庁|かんちょう|government office,authorities|JLPT N2
勘違い|かんちがい|misunderstanding,wrong guess|JLPT N2
缶詰|かんづめ|packing (in cans),canning,canned goods,tin can|JLPT N2
乾電池|かんでんち|dry cell,battery|JLPT N2
関東|かんとう|eastern half of Japan, including Tokyo|JLPT N2
観念|かんねん|(1) idea,notion,conception,(2) sense (e.g. of duty)|JLPT N2
乾杯|かんぱい|toast (drink)|JLPT N2
看板|かんばん|sign,signboard,doorplate,poster|JLPT N2
看病|かんびょう|nursing (a patient)|JLPT N2
冠|かんむり|crown,diadem,first,best|JLPT N2
漢和|かんわ|Chinese Character-Japanese (e.g. dictionary)|JLPT N2
気圧|きあつ|atmospheric pressure|JLPT N2
器械|きかい|instrument|JLPT N2
着替え|きがえ|changing clothes,change of clothes|JLPT N2
機関車|きかんしゃ|locomotive,engine|JLPT N2
飢饉|ききん|famine|JLPT N2
器具|きぐ|utensil|JLPT N2
期限|きげん|term,period|JLPT N2
記号|きごう|symbol,code|JLPT N2
刻む|きざむ|to mince,to carve,to engrave|JLPT N2
儀式|ぎしき|ceremony,rite,ritual,service|JLPT N2
基準|きじゅん|standard,basis,criteria,norm|JLPT N2
規準|きじゅん|standard,basis,criteria,norm|JLPT N2
起床|きしょう|rising,getting out of bed|JLPT N2
着せる|きせる|to put on clothes|JLPT N2
基礎|きそ|foundation,basis|JLPT N2
気体|きたい|vapour,gas|JLPT N2
基地|きち|base|JLPT N2
きっかけ||chance,start,cue,excuse|JLPT N2
