下げる|さげる|to hang, to lower|JLPT N4
光る|ひかる|to shine,to glitter|JLPT N4
ちっとも||not at all (used with a negative verb)|JLPT N4
寄る|よる|to visit|JLPT N4
倒れる|たおれる|to break down|JLPT N4
家内|かない|housewife|JLPT N4
柔らかい|やわらかい|soft|JLPT N4
アクセサリー||accessory|JLPT N4
校長|こうちょう|headmaster|JLPT N4
壊す|こわす|to break|JLPT N4
ご存じ|ごぞんじ|(respect form) to know|JLPT N4
投げる|なげる|to throw or cast away|JLPT N4
運ぶ|はこぶ|to transport|JLPT N4
アフリカ||Africa|JLPT N4
浅い|あさい|shallow, superficial|JLPT N4
このごろ||these days,nowadays|JLPT N4
片付ける|かたづける|to tidy up|JLPT N4
騒ぐ|さわぐ|to make noise,to be excited|JLPT N4
祖父|そふ|grandfather|JLPT N4
泥棒|どろぼう|thief|JLPT N4
直る|なおる|to be fixed,to be repaired|JLPT N4
医学|いがく|medical science|JLPT N4
折れる|おれる|to break or be folded|JLPT N4
ぶどう||grapes|JLPT N4
柔道|じゅうどう|judo|JLPT N4
引っ越す|ひっこす|to move house|JLPT N4
乗り物|のりもの|vehicle|JLPT N4
留守|るす|absence|JLPT N4
地理|ちり|geography|JLPT N4
塗る|ぬる|to paint, to colour|JLPT N4
届ける|とどける|to send, to deliver, to report|JLPT N4
苦い|にがい|bitter|JLPT N4
乗り換える|のりかえる|to change between buses or trains|JLPT N4
謝る|あやまる|to apologize|JLPT N4
空く|あく|to open, to become empty|JLPT N4
見物|けんぶつ|sightseeing|JLPT N4
拾う|ひろう|to pick up,to gather|JLPT N4
文法|ぶんぽう|grammar|JLPT N4
止む|やむ|to stop|JLPT N4
お嬢さん|おじょうさん|young lady|JLPT N4
小鳥|ことり|small bird|JLPT N4
焼ける|やける|to burn,to be roasted|JLPT N4
規則|きそく|regulations|JLPT N4
泊まる|とまる|to lodge at|JLPT N4
ガソリンスタンド||petrol station|JLPT N4
隅|すみ|corner,nook|JLPT N4
舟|ふね|ship|JLPT N4
ステレオ||stereo|JLPT N4
電灯|でんとう|electric light|JLPT N4
ごちそう||a feast|JLPT N4
品物|しなもの|goods|JLPT N4
消しゴム|けしゴム|eraser|JLPT N4
踏む|ふむ|to step on|JLPT N4
コンピューター||computer|JLPT N4
込む|こむ|to include|JLPT N4
贈り物|おくりもの|gift|JLPT N4
掛ける|かける|to hang something|JLPT N4
亡くなる|なくなる|to die|JLPT N4
スーツケース||suitcase|JLPT N4
暮れる|くれる|to get dark,to come to an end|JLPT N4
盛ん|さかん|popularity,prosperous|JLPT N4
乾く|かわく|to get dry|JLPT N4
郊外|こうがい|outskirts|JLPT N4
答|こたえ|response|JLPT N4
割れる|われる|to break|JLPT N4
移る|うつる|to move house or transfer|JLPT N4
足りる|たりる|to be enough|JLPT N4
噛む|かむ|to bite,to chew|JLPT N4
飾る|かざる|to decorate|JLPT N4
手伝う|てつだう|to assist|JLPT N4
急ぐ|いそぐ|to hurry|JLPT N4
足す|たす|to add a number|JLPT N4
汽車|きしゃ|steam train|JLPT N4
すっと||straight,all of a sudden|JLPT N4
滑る|すべる|to slide,to slip|JLPT N4
下宿|げしゅく|lodging|JLPT N4
辞典|じてん|dictionary|JLPT N4
なさる||(respectful) to do|JLPT N4
別れる|わかれる|to separate|JLPT N4
知らせる|しらせる|to notify|JLPT N4
飛行場|ひこうじょう|airport|JLPT N4
お祭り|おまつり|festival|JLPT N4
建てる|たてる|to build|JLPT N4
講堂|こうどう|auditorium|JLPT N4
参る|まいる|(humble) to go,to come|JLPT N4
上る|あがる|to rise|JLPT N4
絹|きぬ|silk|JLPT N4
赤ん坊|あかんぼう|baby|JLPT N4
押し入れ|おしいれ|closet|JLPT N4
盗む|ぬすむ|to steal|JLPT N4
ほめる||to praise|JLPT N4
植える|うえる|to plant, to grow|JLPT N4
下る|さがる|to get down,to descend|JLPT N4
似る|にる|to be similar|JLPT N4
尋ねる|たずねる|to ask|JLPT N4
いじめる||to tease|JLPT N4
木綿|もめん|cotton|JLPT N4
捕まえる|つかまえる|to seize|JLPT N4
釣る|つる|to fish|JLPT N4
降り出す|ふりだす|to start to rain|JLPT N4
申し上げる|もうしあげる|(humble) to say,to tell|JLPT N4
包む|つつむ|to wrap|JLPT N4
オートバイ||motorcycle|JLPT N4
訪ねる|たずねる|to visit|JLPT N4
写す|うつす|to copy or photograph|JLPT N4
下りる|おりる|to get off, to descend|JLPT N4
電報|でんぽう|telegram|JLPT N4
沸かす|わかす|to boil,to heat|JLPT N4
沸く|わく|to boil, to get excited|JLPT N4
差し上げる|さしあげる|(polite) to give|JLPT N4
漬ける|つける|to soak,to pickle|JLPT N4
汚れる|よごれる|to get dirty|JLPT N4
ワープロ||word processor|JLPT N4
致す|いたす|(humble) to do|JLPT N4
申す|もうす|(humble) to be called,to say|JLPT N4
お宅|おたく|(polite) your house|JLPT N4
折る|おる|to break or to fold|JLPT N4
ぬれる||to get wet|JLPT N4
ひきだす||to withdraw|JLPT N4
ファックス||fax|JLPT N4
召し上がる|めしあがる|(polite) to eat|JLPT N4
真中|まんなか|middle|JLPT N4
泳ぎ方|およぎかた|way of swimming|JLPT N4
ねだん||price|JLPT N4
取り替える|とりかえる|to exchange|JLPT N4
起す|おこす|to wake|JLPT N4
落す|おとす|to drop|JLPT N4
決る|きまる|to be decided|JLPT N4
このあいだ||the other day,recently|JLPT N4
ハンドバッグ||handbag　|JLPT N4
あかちゃん||baby|JLPT N4
集る|あつまる|to gather|JLPT N4
運転手|うんてんしゅ|driver|JLPT N4
おいでになる||(respectful) to be|JLPT N4
落る|おちる|to fall or drop|JLPT N4
おつり||change from purchase|JLPT N4
お見舞い|おみまい|calling on someone who is ill, enquiry|JLPT N4
お土産|おみやげ|souvenir|JLPT N4
会議室|かいぎしつ|meeting room|JLPT N4
堅/硬/固い|かたい|hard|JLPT N4
お・金持ち|かねもち/おかねもち|rich man|JLPT N4
看護師|かんごし| nurse|JLPT N4
けれど/けれども||however|JLPT N4
けんか・する||to quarrel|JLPT N4
研究室|けんきゅうしつ|study room,laboratory|JLPT N4
高等学校|こうとうがっこう|high school|JLPT N4
御主人|ごしゅじん|(honorable) your husband|JLPT N4
ごらんになる||(respectful) to see|JLPT N4
さ来月|さらいげつ|the month after next|JLPT N4
さ来週|さらいしゅう|the week after next|JLPT N4
食料品|しょくりょうひん|groceries|JLPT N4
新聞社|しんぶんしゃ|newspaper company|JLPT N4
楽む|たのしむ|to enjoy oneself|JLPT N4
チェック・する||to check|JLPT N4
駐車場|ちゅうしゃじょう|parking lot|JLPT N4
天気予報|てんきよほう|weather forecast|JLPT N4
展覧会|てんらんかい|exhibition|JLPT N4
動物園|どうぶつえん|zoo|JLPT N4
とこや||barber|JLPT N4
二階建て|にかいだて|two storied|JLPT N4
ひげ||beard|JLPT N4
非常に|ひじょうに|extremely|JLPT N4
レポート/リポート||report|JLPT N4
